FQDN,Is_Bad,Has_A_Record,Has_AAAA_Record,Has_MX_Record,Has_TXT_Record,A_Records,AAAA_Records,MX_Records,TXT_Records,Final_Protocol_HTTPS,Status_Code_OK,HTTP_to_HTTPS_Redirect,High_Redirects,Redirects,HSTS,Certificate_Valid,Has_Suspicious_Keywords,Final_URL_Known,Certificate_Issuer,Certificate_Expiry,Domain_Age,TLD,Content_Type,IP_Analysis,Overall_Status
f.ns.edm.cmcm.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
idxfinity.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
e.chfuw.com,0,1,2,2,2,154.92.187.241,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"154.92.187.241: (ASN=0, Country=0, Description=0); ",Good
apis.easou.com,0,1,2,2,2,120.192.70.111,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"120.192.70.111: (ASN=0, Country=0, Description=0); ",Good
www.vettedcryptocurrency.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
atdmt.com.70646.9528.302br.net,1,1,2,2,2,"54.77.230.99,52.18.242.212,34.240.139.96,54.229.182.24,3.248.158.30,34.241.122.232,3.248.237.236,99.81.197.208",,,,0,1,0,0,1,2,1,0,1,2,2,2,0,1,"54.77.230.99: (ASN=2, Country=2, Description=2); 52.18.242.212: (ASN=2, Country=2, Description=2); 34.240.139.96: (ASN=0, Country=0, Description=0); 54.229.182.24: (ASN=0, Country=0, Description=0); 3.248.158.30: (ASN=0, Country=0, Description=0); 34.241.122.232: (ASN=0, Country=0, Description=0); 3.248.237.236: (ASN=0, Country=0, Description=0); 99.81.197.208: (ASN=0, Country=0, Description=0); ",Suspicious
www.booking-comdetails.blogspot.com,1,1,1,2,2,142.250.180.129,2a00:1450:4002:403::2001,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"142.250.180.129: (ASN=0, Country=0, Description=0); ",Suspicious
customer.io.mxtoolbox.com,1,1,2,2,2,35.227.225.220,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"35.227.225.220: (ASN=0, Country=0, Description=0); ",Suspicious
dope-ufen.web.app,1,1,1,2,2,199.36.158.100,2620:0:890::100,,,1,0,1,0,1,1,1,2,1,2,2,2,0,0,"199.36.158.100: (ASN=0, Country=0, Description=0); ",Warning
ww1.porntubehunter.com,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
imap1.students.dmschool.org,1,2,2,2,1,,,,"""v=spf1 ip6:fd1b:212c:a5f9::/48 -all""",0,0,0,0,0,2,1,2,1,2,2,2,0,0,,Suspicious
840-rhm-631.mktoweb.com,0,1,2,2,2,"104.16.93.80,104.16.95.80,104.16.92.80,104.16.94.80,104.16.96.80",,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"104.16.93.80: (ASN=0, Country=0, Description=0); 104.16.95.80: (ASN=0, Country=0, Description=0); 104.16.92.80: (ASN=0, Country=0, Description=0); 104.16.94.80: (ASN=2, Country=2, Description=2); 104.16.96.80: (ASN=0, Country=0, Description=0); ",Good
b-5673.utw.bench.utorrent.com,1,1,2,2,2,"52.21.94.142,3.221.175.151,3.211.151.47,3.233.59.48,34.238.16.243,52.203.48.197,3.209.181.248,54.85.215.107",,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"52.21.94.142: (ASN=0, Country=0, Description=0); 3.221.175.151: (ASN=0, Country=0, Description=0); 3.211.151.47: (ASN=0, Country=0, Description=0); 3.233.59.48: (ASN=0, Country=0, Description=0); 34.238.16.243: (ASN=0, Country=0, Description=0); 52.203.48.197: (ASN=2, Country=2, Description=2); 3.209.181.248: (ASN=0, Country=0, Description=0); 54.85.215.107: (ASN=0, Country=0, Description=0); ",Suspicious
canos.live,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www-38-4.dashboard.chartboost.com,1,1,2,2,2,"3.83.72.173,18.210.81.237",,,,1,0,1,0,1,2,1,2,1,2,2,2,0,0,"3.83.72.173: (ASN=0, Country=0, Description=0); 18.210.81.237: (ASN=2, Country=2, Description=2); ",Warning
sportsfame.com,1,1,2,1,1,"13.248.169.48,76.223.54.146",,0 .,"""v=spf1 -all""",0,1,0,0,0,2,1,0,1,2,2,2,0,0,"13.248.169.48: (ASN=0, Country=0, Description=0); 76.223.54.146: (ASN=0, Country=0, Description=0); ",Warning
www.ngswonde.com,0,2,2,2,1,,,,"""v=spf1 ip6:fdcf:abda:4154::/48 -all""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.xigeweb.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
console-ram-signin.cn-hangzhou.log.aliyuncs.com,0,1,2,2,2,"121.199.107.25,121.43.10.93,120.55.220.188,120.55.220.55,120.55.220.4,114.55.47.138,47.114.236.84,47.114.236.51,47.114.236.50,47.114.208.4,47.111.48.239,47.98.2.203,47.98.0.183,47.97.247.71,47.97.242.7,47.97.242.6,47.96.32.228,47.96.32.142",,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"121.199.107.25: (ASN=0, Country=0, Description=0); 121.43.10.93: (ASN=0, Country=0, Description=0); 120.55.220.188: (ASN=0, Country=0, Description=0); 120.55.220.55: (ASN=0, Country=0, Description=0); 120.55.220.4: (ASN=0, Country=0, Description=0); 114.55.47.138: (ASN=0, Country=0, Description=0); 47.114.236.84: (ASN=0, Country=0, Description=0); 47.114.236.51: (ASN=0, Country=0, Description=0); 47.114.236.50: (ASN=0, Country=0, Description=0); 47.114.208.4: (ASN=0, Country=0, Description=0); 47.111.48.239: (ASN=0, Country=0, Description=0); 47.98.2.203: (ASN=0, Country=0, Description=0); 47.98.0.183: (ASN=0, Country=0, Description=0); 47.97.247.71: (ASN=0, Country=0, Description=0); 47.97.242.7: (ASN=0, Country=0, Description=0); 47.97.242.6: (ASN=0, Country=0, Description=0); 47.96.32.228: (ASN=0, Country=0, Description=0); 47.96.32.142: (ASN=0, Country=0, Description=0); ",Good
plansol.piwik.pro,1,1,2,2,2,20.79.74.229,,,,1,0,1,0,1,1,1,2,1,2,2,2,0,0,"20.79.74.229: (ASN=0, Country=0, Description=0); ",Warning
listing76.od.aws.freewheel.tv,0,2,2,2,1,,,,"""heritage=external-dns,external-dns/owner=mod-linear,external-dns/resource=service/default/nginx-ingress-controller""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.olx-pol-kxlsw2.ramanji.xyz,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
o1168903.ingest.sentry.io,0,1,2,2,2,34.120.195.249,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"34.120.195.249: (ASN=0, Country=0, Description=0); ",Good
www.eapn.pt,0,1,2,2,2,213.58.230.133,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"213.58.230.133: (ASN=2, Country=2, Description=2); ",Good
betterhealthflow.com,1,2,2,2,2,,,,,1,0,1,0,1,0,1,2,1,2,2,2,0,0,,Suspicious
lhmbc.org,1,1,2,2,2,77.247.179.82,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,"77.247.179.82: (ASN=2, Country=2, Description=2); ",Warning
mft.valassis.com,0,1,2,2,2,208.77.28.194,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"208.77.28.194: (ASN=0, Country=0, Description=0); ",Good
pirateproxy.cl,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
mail02.nancysfabrics.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
grovy.ulitron.ru,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
pormy.adultterritory.net,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
lottowinnboy.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.claim-1inch.xyz,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
mobpush-images.mindbox.ru,1,2,1,2,2,,2a02:6b8::1da,,,1,0,1,0,1,0,1,2,1,2,2,2,0,0,,Suspicious
go.getg5.com,0,1,2,2,2,"3.215.172.219,18.208.125.13,34.237.219.119,52.54.96.194,3.92.120.28",,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"3.215.172.219: (ASN=0, Country=0, Description=0); 18.208.125.13: (ASN=0, Country=0, Description=0); 34.237.219.119: (ASN=0, Country=0, Description=0); 52.54.96.194: (ASN=0, Country=0, Description=0); 3.92.120.28: (ASN=0, Country=0, Description=0); ",Good
truceless-motions.000webhostapp.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.monclercanada.ca,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
mail.zambianairways.com,0,2,2,2,1,,,,"""v=spf1 ip6:fdcf:abda:4154::/48 -all""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
smaoewewe.club,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
www.assertj.org,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
owerri.usa.cc,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
www.brealtime.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.lowc0stonline.quest,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
casapsm.duckdns.org,1,2,2,1,1,,,50 casapsm.duckdns.org.,"""""",1,1,1,0,1,0,1,0,1,2,2,2,0,0,,Warning
www.wwwteamviewer.top,1,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Caution
mkt11250.com,1,1,2,1,1,"52.5.115.177,52.44.141.226",,"10 reply.mkt11250.com.,20 mta3613.mkt11250.com.","""v=spf1 ip4:74.121.50.13 -all""",0,1,0,0,1,2,1,0,1,2,2,2,0,0,"52.5.115.177: (ASN=0, Country=0, Description=0); 52.44.141.226: (ASN=0, Country=0, Description=0); ",Warning
20675313p.rfihub.com,1,1,2,2,2,193.0.160.131,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"193.0.160.131: (ASN=2, Country=2, Description=2); ",Suspicious
next05.com,1,2,2,2,2,,,,,1,0,1,0,1,0,1,2,1,2,2,2,0,0,,Suspicious
a9e8-3ed6-1180-40a3.reporo.net,1,2,2,2,2,,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,,Warning
www.my-net-portal.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
slinkway.com,1,1,2,2,2,"108.138.199.47,108.138.199.38,108.138.199.3,108.138.199.122",,,,1,0,1,0,1,0,1,2,1,2,2,2,0,1,"108.138.199.47: (ASN=0, Country=0, Description=0); 108.138.199.38: (ASN=0, Country=0, Description=0); 108.138.199.3: (ASN=2, Country=2, Description=2); 108.138.199.122: (ASN=0, Country=0, Description=0); ",Suspicious
1033wrqq.net,1,2,2,2,2,,,,,1,0,1,0,1,0,1,2,1,2,2,2,0,0,,Suspicious
api.tinkoff.ru.domain.name,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
rankapi.ad-brix.com,0,1,2,2,2,13.231.223.217,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"13.231.223.217: (ASN=0, Country=0, Description=0); ",Good
net.40913.9313.302br.net,1,1,2,2,2,"54.77.230.99,34.251.167.52,52.31.232.51,54.154.185.19,52.18.242.212,54.171.3.36,54.229.182.24,34.240.139.96",,,,1,1,1,0,1,0,1,0,1,2,2,2,0,1,"54.77.230.99: (ASN=0, Country=0, Description=0); 34.251.167.52: (ASN=0, Country=0, Description=0); 52.31.232.51: (ASN=0, Country=0, Description=0); 54.154.185.19: (ASN=2, Country=2, Description=2); 52.18.242.212: (ASN=0, Country=0, Description=0); 54.171.3.36: (ASN=0, Country=0, Description=0); 54.229.182.24: (ASN=0, Country=0, Description=0); 34.240.139.96: (ASN=0, Country=0, Description=0); ",Suspicious
5667344.fls.doubleclick.net,1,1,2,2,2,216.58.204.134,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"216.58.204.134: (ASN=0, Country=0, Description=0); ",Suspicious
static-akamai.adserver.pm,1,1,2,2,2,"108.157.188.97,108.157.188.31,108.157.188.7,108.157.188.119",,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,"108.157.188.97: (ASN=0, Country=0, Description=0); 108.157.188.31: (ASN=0, Country=0, Description=0); 108.157.188.7: (ASN=0, Country=0, Description=0); 108.157.188.119: (ASN=0, Country=0, Description=0); ",Warning
fujii-tts-task.fujii-kazuki.ml.cyberagent.io,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
ads.surftown.dk,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
c9e4-ba73-0b26-7f8c.reporo.net,1,1,2,2,2,78.41.204.30,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,"78.41.204.30: (ASN=2, Country=2, Description=2); ",Warning
rezogs.live,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.hazeuhren.com,0,1,1,2,2,"188.114.96.7,188.114.97.7","2a06:98c1:3120::7,2a06:98c1:3121::7",,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"188.114.96.7: (ASN=2, Country=2, Description=2); 188.114.97.7: (ASN=2, Country=2, Description=2); ",Good
staging-takeaway.instana.io,0,1,2,2,2,"52.209.255.109,54.217.234.80",,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"52.209.255.109: (ASN=0, Country=0, Description=0); 54.217.234.80: (ASN=0, Country=0, Description=0); ",Good
vjgtnwdupt.duckdns.org,0,1,2,1,1,192.169.69.26,,50 vjgtnwdupt.duckdns.org.,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"192.169.69.26: (ASN=0, Country=0, Description=0); ",Good
kifal.xyz,1,2,2,2,2,,,,,0,1,0,0,1,2,1,0,1,2,2,2,1,0,,Suspicious
ts.eu.p.xpanama.net,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
chatgptzw.store,1,2,2,2,2,,,,,0,1,0,0,1,2,1,0,1,2,2,2,0,0,,Warning
hi.rkhitriy.adnow.com,0,1,2,2,2,88.208.58.204,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"88.208.58.204: (ASN=2, Country=2, Description=2); ",Good
ww11.bankmeli.com,1,2,2,2,1,,,,"""v=spf1 ip6:fdcf:abda:4154::/48 -all""",0,0,0,0,0,2,1,2,1,2,2,2,0,0,,Suspicious
www.05l.xyz,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
zone2.iad3rs.verve.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
quicklygrewcurve.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.car-fix.rocks,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
hfosj9.trickip.org,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
piwik.china-sternzeichen.de,1,1,2,2,2,85.13.129.37,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"85.13.129.37: (ASN=2, Country=2, Description=2); ",Suspicious
bit.notanet.duckdns.org,0,2,2,2,1,,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
1wcfd.la4-c2-ia5.salesforceliveagent.com,0,1,2,2,2,"13.110.71.224,13.110.65.224,13.110.70.224",,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"13.110.71.224: (ASN=0, Country=0, Description=0); 13.110.65.224: (ASN=0, Country=0, Description=0); 13.110.70.224: (ASN=0, Country=0, Description=0); ",Good
www.mighly.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
785181166.keywordblocks.com,1,1,1,2,2,34.120.157.218,2600:1901:0:5ff9::,,,1,1,1,0,1,0,1,0,1,2,2,2,0,0,"34.120.157.218: (ASN=0, Country=0, Description=0); ",Warning
10432499.fls.doubleclick.net,1,1,2,2,2,216.58.205.38,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"216.58.205.38: (ASN=0, Country=0, Description=0); ",Suspicious
fiarboliviahome2022.000webhostapp.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
j2398514.jac.yahoosandbox.com,1,1,1,2,2,"87.248.107.204,87.248.107.206","2a00:1288:f035:1fa::4000,2a00:1288:f035:1fa::2000",,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"87.248.107.204: (ASN=2, Country=2, Description=2); 87.248.107.206: (ASN=2, Country=2, Description=2); ",Suspicious
www.inpost-pl.polskabank.shop,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
bdstatic.eastmoney.com,0,1,2,2,2,163.171.138.116,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"163.171.138.116: (ASN=2, Country=2, Description=2); ",Good
4101685.fls.doubleclick.net,1,1,2,2,2,216.58.204.134,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"216.58.204.134: (ASN=0, Country=0, Description=0); ",Suspicious
vinted-pl-lzlxo.wapct.top,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
www.unknow.now.sh,1,1,2,2,2,"216.198.79.1,64.29.17.1",,,,1,0,1,0,2,1,1,2,1,2,2,2,0,0,"216.198.79.1: (ASN=0, Country=0, Description=0); 64.29.17.1: (ASN=2, Country=2, Description=2); ",Warning
az-rentals.com,1,1,2,2,1,103.117.148.235,,,"""v=spf1 include:_spf.mail.hostinger.com ~all""",0,0,0,0,0,2,1,2,1,2,2,2,0,0,"103.117.148.235: (ASN=0, Country=0, Description=0); ",Suspicious
analytics.deflumeri.com,0,1,1,2,2,159.203.68.16,2604:a880:800:a1::211:2001,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"159.203.68.16: (ASN=2, Country=2, Description=2); ",Good
fgmw.la3-c2-ia2.salesforceliveagent.com,0,1,2,2,2,"136.146.30.74,136.146.25.74,136.146.17.74",,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"136.146.30.74: (ASN=0, Country=0, Description=0); 136.146.25.74: (ASN=2, Country=2, Description=2); 136.146.17.74: (ASN=0, Country=0, Description=0); ",Good
amazon-vuabdsg.dsmtp.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
orabote.name,0,1,1,1,1,0.0.0.0,::,"10 aspmx2.googlemail.com.,5 alt1.aspmx.l.google.com.,1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 aspmx3.googlemail.com.","""google-site-verification=V5E3MeMNLoQlp30-wb_aHkLr939eF99ABSlvF23x61c"",""v=spf1 include:_spf.google.com ~all"",""google-site-verification=EhMwKIhaB1BYLaQLuOv5fBnW8or9d_uV8vq6PYHBqxY"",""yandex-verification: 765622e9edd61eaf""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
www.flaco.eu,1,1,2,2,2,134.119.240.49,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"134.119.240.49: (ASN=2, Country=2, Description=2); ",Suspicious
uxsingh.com,1,2,2,1,2,,,0 mail.uxsingh.com.,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,,Suspicious
dkjfhuyd.fivetrafficroads.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
pornovor.fr,0,1,1,2,1,0.0.0.0,::,,"""v=spf1 -all""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
corp.presentationtracking.netflix.com,0,2,2,2,1,,,,"""v=spf1 include:_spf_ipv4.netflix.com include:_spf.google.com include:amazonses.com include:_spf.salesforce.com -all""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
ams-strategyreportsrontend-1.adjust.com,1,1,2,2,1,"185.151.204.6,185.151.204.7,185.151.204.8,185.151.204.9",,,"""v=spf1 a ptr include:_partners.adjust.com ip4:178.162.219.0/24 ip4:178.162.216.64/26 ip4:178.162.216.128/25 ip4:178.162.200.128/26 ip4:173.208.60.0/23 ip4:185.151.204.0/22 ip4:23.19.48.0/22 ip6:2a0b:14c0::/32 ip4:148.251.245.205/27 ip4:178.63.10.21/26 ip4"" "":94.130.141.47/26 ip4:88.99.136.211/26 ip4:136.243.153.110/26 ip4:88.99.91.12/26 ip4:88.99.219.164/26 ip4:136.243.38.205/26 ip4:138.201.130.67/26 ip4:144.76.76.103/27 ip4:88.99.194.49/26 ip4:46.4.82.181/27 ip4:148.251.245.204/27 ip4:185.147.12.160/28 ip4:"" ""85.17.0.64/28 include:adjust.com -all""",0,0,0,0,0,2,1,2,1,2,2,2,0,0,"185.151.204.6: (ASN=2, Country=2, Description=2); 185.151.204.7: (ASN=2, Country=2, Description=2); 185.151.204.8: (ASN=2, Country=2, Description=2); 185.151.204.9: (ASN=2, Country=2, Description=2); ",Suspicious
www.w4.meetpartnershp2023.cfd,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.natebiggs.com,0,1,1,1,2,0.0.0.0,::,0 natebiggs-com.mail.protection.outlook.com.,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
bergennh.duckdns.org,1,1,2,1,1,83.81.208.65,,50 bergennh.duckdns.org.,"""""",0,1,0,0,0,2,1,0,1,2,2,2,0,0,"83.81.208.65: (ASN=2, Country=2, Description=2); ",Warning
mdbdmbdrjaklht.bid,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
www.elysium-inc.info,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
dgn.vn,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.objective-offers.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
chatgpt.vancq.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
hoikubox.silveregg.net,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.parkseeburgersee.com,0,1,1,2,2,194.213.127.104,2a01:448:4005::104,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"194.213.127.104: (ASN=2, Country=2, Description=2); ",Good
www-confusion-melisa-chaos-lame.blogspot.com,1,1,1,2,2,142.250.180.161,2a00:1450:4002:403::2001,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"142.250.180.161: (ASN=0, Country=0, Description=0); ",Suspicious
doubleclick.net.75943.9632.302br.net,1,1,2,2,2,"54.154.185.19,54.77.211.122,34.250.164.89,63.33.30.75,108.128.167.241,3.248.237.236,34.240.139.96,52.31.232.51",,,,0,1,0,0,1,2,1,0,1,2,2,2,0,1,"54.154.185.19: (ASN=0, Country=0, Description=0); 54.77.211.122: (ASN=2, Country=2, Description=2); 34.250.164.89: (ASN=0, Country=0, Description=0); 63.33.30.75: (ASN=2, Country=2, Description=2); 108.128.167.241: (ASN=0, Country=0, Description=0); 3.248.237.236: (ASN=2, Country=2, Description=2); 34.240.139.96: (ASN=0, Country=0, Description=0); 52.31.232.51: (ASN=2, Country=2, Description=2); ",Suspicious
www.amelisantemaladie.fr,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
channelhub.info,0,1,1,2,1,0.0.0.0,::,,"""google-site-verification=LSWx65T-r31DLZCiS-C4Aa9ElIgkMkFitfjWaaupNXI""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
secure07c-chasebankauthonlineprotection.dnset.com,0,1,2,2,2,18.130.3.166,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"18.130.3.166: (ASN=0, Country=0, Description=0); ",Good
mayboy.xyz,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
cpcalendars.a2th-verifc.duckdns.org,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
ad.doubleclick.net.78237.9454.302br.net,1,1,2,2,2,"108.128.167.241,52.31.232.51,52.212.176.163,99.80.179.252,54.75.59.212,34.240.139.96,63.33.30.75,54.220.210.4",,,,0,1,0,0,1,2,1,0,1,2,2,2,0,1,"108.128.167.241: (ASN=0, Country=0, Description=0); 52.31.232.51: (ASN=0, Country=0, Description=0); 52.212.176.163: (ASN=2, Country=2, Description=2); 99.80.179.252: (ASN=0, Country=0, Description=0); 54.75.59.212: (ASN=2, Country=2, Description=2); 34.240.139.96: (ASN=0, Country=0, Description=0); 63.33.30.75: (ASN=0, Country=0, Description=0); 54.220.210.4: (ASN=2, Country=2, Description=2); ",Suspicious
metamask.googletagmanager.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
signup.adultplex.com,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
13389082.fls.doubleclick.net,1,1,2,2,2,216.58.205.38,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"216.58.205.38: (ASN=0, Country=0, Description=0); ",Suspicious
deadlyrelationship.com,1,2,2,2,2,,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,,Warning
ww3.ewares.org,1,2,2,2,2,,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,,Warning
trollando.onesignal.com,1,1,1,2,2,"104.16.160.145,104.17.111.223","2606:4700::6810:a091,2606:4700::6811:6fdf",,,1,1,1,0,2,1,1,0,1,2,2,2,0,0,"104.16.160.145: (ASN=2, Country=2, Description=2); 104.17.111.223: (ASN=0, Country=0, Description=0); ",Warning
q3xa7s3e.emltrk.com,1,1,2,2,2,"34.206.128.153,44.212.98.190,98.84.229.109,34.206.233.62",,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"34.206.128.153: (ASN=2, Country=2, Description=2); 44.212.98.190: (ASN=2, Country=2, Description=2); 98.84.229.109: (ASN=0, Country=0, Description=0); 34.206.233.62: (ASN=2, Country=2, Description=2); ",Suspicious
